=== TABELA: COMPRAS ===
ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
CO02685,915.679.901-15,P024,2024-11-18,3,44.91,4.3,134.73
CO02686,786.207.978-30,P010,2025-03-03,4,142.89,3.3,571.56
CO02687,704.532.132-13,P025,2025-02-22,4,219.89,1.2,879.56
CO02688,606.971.432-33,P021,2024-10-07,2,249.9,4.9,499.8
CO02689,881.444.204-21,P027,2024-09-19,2,116.91,1.8,233.82
CO02690,379.546.597-13,P027,2025-03-13,3,116.91,1.1,350.73
CO02691,856.595.383-85,P011,2024-07-23,5,269.91,3.2,1349.55
CO02692,128.218.998-43,P020,2024-10-07,5,87,89,2.8,439.45
CO02693,840.684.690-70,P003,2025-05-06,2,24.9,1.6,49.8
CO02694,826.262.418-80,P002,2025-12-24,4,219.89,3.8,879.56
CO02695,448.906.619-44,P008,2025-08-23,3,219.89,4.9,659.67
CO02696,223.838.297-50,P002,2024-12-16,,219.89,1.2,219.89
CO02697,381.550.179-46,P018,2024-10-18,3,175.89,2.8,527.67
CO02698,199.774.541-55,P016,2024-03-16,2,38.39,4.5,76.78
CO02699,692.126.419-83,P025,2024-06-03,4,219.89,4.3,879.56
CO02700,960.578.230-89,P019,2025-03-24,,179.91,3.2,359.82
CO02701,552.791.318-75,P011,2025-11-07,5,269.91,3.2,1349.55
CO02702,868.981.888-23,P018,2025-12-07,5,175.89,4.3,879.45
CO02703,926.144.847-68,P005,2025-12-17,1,83.88,4.5,83.88
CO02704,765.170.899-93,P028,2025-04-01,3,35.91,4.6,107.73
CO02705,385.985.171-45,P006,2025-04-16,3,95.88,2.9,287.64
CO02706,347.837.516-72,P011,2025-12-21,2,269.91,3.7,539.82
CO02707,868.981.888-23,P009,2024-01-24,5,87.89,4.0,439.45
CO02708,322.159.693-79,P004,2025-05-13,4,335.88,2.7,1343.52
CO02709,246.371.242-41,P027,2025-06-08,5,116.91,1.2,584.55
CO02710,863.663.438-55,P001,2024-02-02,5,191.88,2.7,959.4
CO02711,115.839.247-62,P028,2025-05-18,3,35.91,4.2,107.73
CO02712,517.438.655-69,P019,2024-03-18,3,179.91,3.5,539.73
CO02713,905.652.997-56,P003,2025-06-28,5,24.9,4.1,124.5
CO02714,568.423.869-19,P026,2024-03-30,5,299.88,4.4,1499.4
CO02715,872.331.980-96,P030,2024-07-14,4,65.89,3.4,263.56
CO02716,961.754.619-87,P025,2025-04-21,4,219.89,4.3,879.56
CO02717,786.207.978-30,P029,2024-03-15,2,39.9,3.6,79.8
CO02718,441.889.233-91,P021,2025-06-24,5,249.9,2.4,1249.5
CO02719,579.805.411-99,P029,2024-10-27,1,39.9,2.6,39.9
CO02720,704.532.132-13,P020,2024-08-18,4,87.89,1.1,351.56
CO02721,885.477.271-87,P014,2024-08-16,2,79.9,2.0,159.8
CO02722,724.326.763-18,P022,2025-10-31,3,89.91,3.1,269.73
CO02723,854.440.901-62,P025,2025-08-13,5,219.89,4.7,1099.45
CO02724,309.785.833-50,P007,2024-07-04,2,59.88,1.8,119.76
CO02725,107.172.824-90,P001,2024-02-10,5,191.88,3.4,959.4
CO02726,195.871.969-40,P018,2024-12-01,3,175.89,4.8,527.67
CO02727,765.170.899-93,P030,2024-07-25,2,65.89,3.6,131.78
CO02728,185.758.538-27,P006,2024-08-26,4,95.88,5.0,383.52
CO02729,128.218.998-43,P025,2025-03-26,3,219.89,1.1,659.67
CO02730,355.995.177-66,P027,2024-08-01,4,116.91,1.1,467.64
CO02731,856.595.383-85,P002,2024-07-22,4,219.89,2.8,879.56
CO02732,491.993.139-70,P025,2024-05-07,4,219.89,3.4,879.56
CO02733,830.419.508-95,P006,2025-06-12,5,95.88,4.7,479.4
CO02734,355.995.177-66,P006,2025-05-15,2,95.88,1.5,191.76
CO02735,386.710.818-45,P024,2024-08-03,3,44.91,2.7,134.73
CO02736,830.419.508-95,P026,2024-09-18,5,299.88,2.4,1499.4
CO02737,446.738.809-60,P004,2025-01-24,4,335.88,1.1,1343.52
CO02738,819.980.564-19,P013,2024-11-13,1,80.91,2.4,80.91
CO02739,887.756.448-24,P014,2025-12-19,3,79.9,1.9,239.7
CO02740,187.849.597-18,P021,2024-01-17,4,249.9,4.5,999.6
CO02741,,P024,2024-09-11,3,44.91,1.2,134.73
CO02742,357.966.152-21,P019,2024-06-08,1,179.91,1.5,179.91
CO02743,322.159.693-79,P023,2024-03-03,4,116.91,4.0,467.64
CO02744,940.914.992-39,P028,2025-02-28,3,35.91,2.5,107.73
CO02745,568.423.869-19,P014,2025-06-15,2,79.9,1.7,159.8
CO02746,734.183.529-94,P024,2024-04-22,2,44.91,2.5,89.82
CO02747,618.371.235-54,P001,2025-02-17,4,191.88,1.8,767.52
CO02748,863.663.438-55,P030,2024-01-30,3,65.89,3.5,197.67
CO02749,949.743.733-56,P011,2024-02-05,1,269.91,4.6,269.91
CO02750,614.973.643-30,P030,2025-01-21,4,65.89,1.2,263.56
CO02751,350.643.521-82,P006,2024-12-23,2,95.88,1.4,191.76
CO02752,690.294.360-15,P003,2024-04-25,4,24.9,5.0,99.6
CO02753,961.216.572-25,P015,2025-07-03,4,39.9,4.4,159.6
CO02754,334.790.956-83,P005,2024-01-01,5,83.88,4.2,419.4
CO02755,358.954.183-70,P016,2024-09-20,4,38.39,4.6,153.56
CO02756,195.871.969-40,P011,2025-09-20,5,269.91,2.5,1349.55
CO02757,223.353.330-18,P016,2025-08-07,4,38.39,4.0,153.56
CO02758,735.867.258-40,P005,2024-05-26,2,83.88,3.1,167.76
CO02759,690.294.360-15,P022,2025-02-17,1,89.91,4.0,89.91
CO02760,517.438.655-69,P029,2024-08-19,5,39.9,1.4,199.5
CO02761,125.147.350-70,P006,2025-04-18,3,95.88,2.3,287.64
CO02762,129.147.432-17,P017,2024-09-30,5,80.91,5.0,404.55
CO02763,,P011,2024-05-28,4,269.91,2.5,1079.64
CO02764,942.753.480-23,P024,2025-01-29,1,44.91,4.0,44.91
CO02765,246.371.242-41,P026,2024-01-15,,299.88,4.9,599.76
CO02766,614.973.643-30,P021,2024-08-31,1,249.9,4.3,249.9
CO02767,618.371.235-54,P013,2025-05-07,3,80.91,1.0,242.73
CO02768,492.295.713-75,P028,2025-08-14,3,35.91,1.8,107.73
CO02769,894.635.489-67,P015,2024-09-26,2,39.9,2.8,79.8
CO02770,490.685.467-83,P015,2025-11-02,1,39.9,4.0,39.9
CO02771,424.741.835-72,P030,2024-07-09,3,65.89,2.3,197.67
CO02772,835.813.493-73,P011,2025-04-12,4,269.91,4.1,1079.64
CO02773,223.353.330-18,P022,2024-09-26,3,89.91,4.1,269.73
CO02774,887.756.448-24,P026,2024-01-27,3,299.88,2.7,899.64
CO02775,490.685.467-83,P005,2025-04-13,1,83.88,1.9,83.88
CO02776,199.774.541-55,P004,2024-05-09,5,335.88,3.9,1679.4
CO02777,,P010,2024-03-25,4,142.89,2,7,571.56
CO02778,115.839.247-62,P006,2025-06-07,4,95.88,4.3,383.52
CO02779,466.315.798-41,P005,2024-07-22,2,83.88,4.1,167.76
CO02780,606.971.432-33,P017,2025-07-30,5,80.91,4.1,404.55
CO02781,724.991.491-89,P017,2025-01-06,1,80.91,4.2,80.91
CO02782,806.356.567-48,P008,2024-06-11,5,219.89,1.7,1099.45
CO02783,107.172.824-90,P022,2025-09-25,2,89.91,3.5,179.82
CO02784,690.294.360-15,P027,2025-09-16,2,116.91,3.2,233.82
CO02785,535.217.657-38,P028,2025-02-14,2,35.91,2.1,71.82
CO02786,379.546.597-13,P013,2025/05/02,5,80.91,4.9,404.55
CO02787,662.234.394-66,P011,2024-11-03,2,269.91,3.9,539.82
CO02788,125.859.381-41,P003,2025-11-15,3,24.9,3.8,74.7
CO02789,358.954.183-70,P007,2024-03-09,5,59.88,3.4,299.4
CO02790,710.579.641-42,P025,2025-05-07,4,219.89,1.6,879.56
CO02791,618.371.235-54,P025,2024-06-12,2,219.89,2.6,439.78
CO02792,819.980.564-19,P013,2024-12-24,5,80.91,1.8,404.55
CO02793,961.754.619-87,P008,2025-02-15,3,219.89,1.6,659.67
CO02794,355.995.177-66,P024,2024-06-04,5,44.91,4.8,224.55
CO02795,491.993.139-70,P015,2024-12-01,2,39.9,3.7,79.8
CO02796,674.303.833-93,P021,2025-06-20,1,249.9,3.1,249.9
CO02797,172.626.343-45,P025,2025-11-07,5,219.89,2.9,1099.45
CO02798,334.790.956-83,P010,2025-09-16,1,142.89,3.2,142.89
CO02799,933.878.663-14,P005,2024-12-15,1,83.88,4.5,83.88
CO02800,560.365.869-41,P002,2024-09-18,4,219.89,4.4,879.56
CO02801,199.774.541-55,P021,2024-06-21,4,249.9,2.7,999.6
CO02802,448.906.619-44,P025,2024-04-15,3,219.89,1.9,659.67
CO02803,662.269.371-77,P024,2025-01-06,5,44.91,4.8,224.55
CO02804,411.393.315-65,P028,2025-03-18,4,35.91,4.3,143.64
CO02805,819.980.564-19,P002,2024-10-13,1,219.89,4.5,219.89
CO02806,381.550.179-46,P029,2024-12-02,3,39.9,3.6,119.7
CO02807,819.980.564-19,P022,2024-03-26,3,89.91,4.9,269.73
CO02808,928.990.106-30,P004,2025-05-21,4,335.88,2.0,1343.52
CO02809,710.544.453-50,P019,2024-04-16,4,179.91,3.7,719.64
CO02810,448.906.619-44,P018,2025-01-19,5,175.89,4.3,879.45
CO02811,332.864.192-65,P028,2024-04-20,4,35.91,1.2,143.64
CO02812,107.172.824-90,P019,2024-09-01,1,179.91,1.5,179.91
CO02813,347.837.516-72,P019,2025-02-07,5,179.91,2.7,899.55
CO02814,801.432.963-17,P012,2025-08-10,4,44.91,4.4,179.64
CO02815,129.147.432-17,P002,2025-10-05,4,219.89,4.3,879.56
CO02816,579.805.411-99,P022,2024-07-04,1,89,91,1.9,89.91
CO02817,949.743.733-56,P021,2025-02-26,3,249.9,1.4,749.7
CO02818,891.396.181-39,P024,2024-09-16,4,44.91,4.4,179.64
CO02819,386.710.818-45,P027,2024-09-11,3,116.91,2.4,350.73
CO02820,381.550.179-46,P015,2025-12-16,1,39.9,2.3,39.9
CO02821,151.670.355-25,P025,2025-07-14,2,219.89,1.8,439.78
CO02822,885.477.271-87,P024,2024-06-25,4,44.91,4.0,179.64
CO02823,144.425.862-70,P028,2025-09-23,1,35.91,2.3,35.91
CO02824,793.659.261-19,P024,2024-11-09,2,44.91,2.3,89.82
CO02825,107.172.824-90,P030,2024-11-16,1,65.89,3.6,65.89
CO02826,144.425.862-70,P021,2024-07-26,2,249.9,4.0,499.8
CO02827,151.670.355-25,P028,2025-03-24,4,35.91,2.4,143.64
CO02828,347.837.516-72,P025,2024-11-26,2,219.89,4.8,439.78
CO02829,881.444.204-21,P004,2025-06-02,2,335.88,3.3,671.76
CO02830,849.234.192-47,P010,2025-02-11,5,142.89,3.2,714.45
CO02831,652.897.643-10,P007,2025-09-04,1,59.88,1.4,59.88
CO02832,894.635.489-67,P028,2024-12-14,3,35.91,1.6,107.73
CO02833,337.572.753-42,P012,2025-01-29,4,44.91,1.5,179.64
CO02834,172.626.343-45,P028,2024-03-25,3,35.91,3.5,107.73
CO02835,885.477.271-87,P008,2024-09-08,4,219.89,4.3,879.56
CO02836,381.108.679-97,P005,2024-08-17,3,83.88,1.1,251.64
CO02837,710.544.453-50,P008,2024-08-09,2,219.89,2.8,439.78
CO02838,709.169.791-40,P001,2024-01-22,3,191.88,2.0,575.64
CO02839,492.295.713-75,P027,2025-07-18,4,116.91,2.7,467.64
CO02840,944.593.925-47,P007,2025-06-15,4,59.88,1.7,239.52
CO02841,942.753.480-23,P013,2025-01-31,5,80.91,4.6,404.55
CO02842,868.981.888-23,P023,2024-09-26,3,116.91,4.2,350.73
CO02843,579.805.411-99,P012,2024-08-28,3,44.91,4.6,134.73
CO02844,736.256.344-26,P018,2025-12-10,3,175.89,1.3,527.67
CO02845,392.533.813-81,P011,2025-08-15,2,269.91,4.2,539.82
CO02846,195.871.969-40,P004,2025-07-02,5,335.88,3.8,1679.4
CO02847,765.170.899-93,P004,2024-12-22,5,335.88,1.9,1679.4
CO02848,721.921.460-38,P027,2025-08-11,2,116.91,2.9,233.82
CO02849,697.508.470-38,P015,2025-08-28,5,39.9,2.8,199.5
CO02850,548.182.712-15,P003,2025-04-04,2,24.9,1.1,49.8
CO02851,849.234.192-47,P021,2025-05-03,1,249.9,4.6,249.9
CO02852,709.169.791-40,P003,2024-10-09,3,24.9,1.3,74.7
CO02853,944.593.925-47,P009,2025-05-17,1,87.89,3.9,87.89
CO02854,579.805.411-99,P023,2024-08-08,2,116.91,4.9,233.82
CO02855,786.207.978-30,P010,2024-11-07,5,142.89,3.8,714.45
CO02856,177.706.807-90,P008,2025-06-04,5,219.89,4.2,1099.45
CO02857,724.857.201-36,P005,2025-08-23,5,83.88,4.9,419.4
CO02858,765.170.899-93,P028,2024-02-24,1,35.91,4.9,35.91
CO02859,386.710.818-45,P019,2024-03-13,1,179.91,4.1,179.91
CO02860,887.756.448-24,P017,2024-07-18,4,80.91,3.9,323.64
CO02861,195.938.869-40,P020,2024-01-31,2,87.89,4.3,175.78
CO02862,566.429.990-34,P024,2024-04-06,1,44.91,2.3,44.91
CO02863,894.635.489-67,P019,2025-01-25,4,179.91,4.2,719.64
CO02864,961.216.572-25,P005,2024-11-14,3,83.88,1.7,251.64
CO02865,606.971.432-33,P006,2025-05-26,4,95.88,4.5,383.52
CO02866,830.419.508-95,P006,2024-08-20,3,95.88,2.6,287.64
CO02867,950.188.385-67,P021,2024-04-06,1,249.9,2.4,249.9
CO02868,350.643.521-82,P009,2024-03-03,1,87.89,4.5,87.89
CO02869,743.199.742-92,P002,2024-01-02,3,219.89,1.4,659.67
CO02870,724.991.491-89,P001,2024-11-09,1,191.88,2.3,191.88
CO02871,891.396.181-39,P026,2024-03-12,5,299.88,3.3,1499.4
CO02872,378.388.719-36,P007,2025-07-02,5,59.88,3.0,299.4
CO02873,128.218.998-43,P012,2024-06-07,1,44.91,4.5,44.91
CO02874,863.663.438-55,P019,2025-12-24,2,179.91,4.6,359.82
CO02875,357.966.152-21,P017,2025-03-31,2,80.91,4.3,161.82
CO02876,891.396.181-39,P020,2024-05-03,1,87.89,4.7,87.89
CO02877,358.954.183-70,P030,2025-11-30,3,65.89,1.4,197.67
CO02878,441.889.233-91,P019,2024-04-12,5,179.91,1.7,899.55
CO02879,,P007,2025-09-19,5,59.88,1.6,299.4
CO02880,170.618.763-53,P015,2025-04-03,5,39.9,4.3,199.5
CO02881,789.769.761-22,P022,2024-09-09,5,89.91,1.3,449.55
CO02882,558.911.117-21,P005,2025-05-17,2,83.88,4.8,167.76
CO02883,696.665.251-65,P026,2024-03-01,4,299.88,1.2,1199.52
CO02884,621.822.379-63,P026,2025-06-16,5,299.88,1.4,1499.4
CO02885,830.419.508-95,P022,2025-07-30,3,89.91,4.6,269.73
CO02886,114.370.649-25,produto_10,2025-07-13,5,116.91,3.1,584.55
CO02887,854.440.901-62,P010,2024-07-21,3,142.89,1.5,428.67
CO02888,405.871.499-63,P021,2025-01-21,4,249.9,2.6,999.6
CO02889,187.849.597-18,P016,2024-11-25,1,38.39,3.0,38.39
CO02890,849.234.192-47,P016,2025-05-24,5,38.39,2.6,191.95
CO02891,888.698.812-12,P025,2024-02-12,1,219.89,3.1,219.89
CO02892,696.665.251-65,P003,2025-08-07,3,24.9,4.6,74.7
CO02893,806.356.567-48,P006,2025-07-01,3,95.88,4.0,287.64
CO02894,891.396.181-39,P002,2024-12-26,3,219.89,2.5,659.67
CO02895,793.659.261-19,P002,2025-06-20,4,219.89,4.0,879.56
CO02896,357.966.152-21,P017,2024-02-15,3,80.91,3.7,242.73
CO02897,385.985.171-45,P004,2024-08-14,4,335.88,4.8,1343.52
CO02898,736.256.344-26,P003,2025-08-07,2,24.9,3.0,49.8
CO02899,928.990.106-30,P002,2025-12-06,4,219.89,1.8,879.56
CO02900,789.769.761-22,P030,2024-09-03,3,65.89,1.0,197.67
CO02901,177.706.807-90,P006,2025-01-15,4,95.88,4.3,383.52
CO02902,930.676.411-20,P002,2024-09-09,2,219.89,1.6,439.78
CO02903,868.981.888-23,P029,2025-12-28,4,39.9,3.7,159.6
CO02904,358.954.183-70,P007,2024-01-11,3,59.88,2.6,179.64
CO02905,805.708.581-47,P027,2024-07-13,4,116.91,2.5,467.64
CO02906,448.906.619-44,P009,2025-12-10,5,87.89,1.0,439.45
CO02907,941.166.510-72,P002,2025-12-07,4,219.89,1.5,879.56
CO02908,690.294.360-15,produto_8,2025-05-15,1,24.9,1.5,24.9
CO02909,839.996.836-43,P006,2024-09-19,5,95.88,2.3,479.4
CO02910,941.166.510-72,P010,2025-08-06,5,142.89,2.1,714.45
CO02911,868.981.888-23,P004,2024-07-25,1,335.88,2.6,335.88
CO02912,662.269.371-77,P018,2025-06-14,4,175.89,1.8,703.56
CO02913,646.846.350-30,P016,2024-08-22,4,38.39,1.4,153.56
CO02914,646.846.350-30,P027,2025-12-11,4,116.91,1.7,467.64
CO02915,839.996.836-43,P008,2025-03-24,4,219.89,3.5,879.56
CO02916,614.973.643-30,P015,2025-11-09,5,39.9,4.1,199.5
CO02917,229.614.704-52,P025,2024-11-21,2,219.89,4.1,439.78
CO02918,167.316.680-50,P019,2024-12-15,1,179.91,4.8,179.91
CO02919,125.147.350-70,P030,2024-07-24,2,65.89,2.4,131.78
CO02920,981.212.256-90,P013,2024-10-25,4,80.91,1.6,323.64
CO02921,115.839.247-62,P003,2024-07-18,2,24.9,1.7,49.8
CO02922,915.679.901-15,P022,2025-03-27,4,89.91,1.1,359.64
CO02923,839.996.836-43,P027,2024-10-21,2,116.91,3.4,233.82
CO02924,743.199.742-92,P006,2024-11-21,2,95.88,3.2,191.76
CO02925,981.212.256-90,P004,2025-07-01,1,335.88,2.6,335.88
CO02926,881.444.204-21,P020,2024-11-25,2,87.89,3.9,175.78
CO02927,413.779.695-57,P002,2025-12-01,2,219.89,4.6,439.78
CO02928,619.416.782-62,P001,2024-02-29,4,191.88,1.0,767.52
CO02929,146.155.666-47,P025,2024-08-17,5,219.89,1.5,1099.45
CO02930,646.846.350-30,P019,2025-10-26,5,179.91,1.3,899.55
CO02931,961.216.572-25,P030,2024-10-16,5,65.89,3.6,329.45
CO02932,146.155.666-47,P015,2025-09-19,2,39.9,3.7,79.8
CO02933,125.147.350-70,P012,2024-06-05,4,44.91,2.9,179.64
CO02934,933.878.663-14,P018,2024-10-20,3,175.89,1.9,527.67
CO02935,378.388.719-36,P013,2025-01-11,3,80.91,4.5,242.73
CO02936,926.144.847-68,P014,2025-04-15,3,79.9,1.6,239.7
CO02937,260.345.277-80,P023,2025-02-15,5,116.91,4.4,584.55
CO02938,195.871.969-40,P027,2025-02-19,3,116.91,1.8,350.73
CO02939,819.980.564-19,P029,2025-04-08,4,39.9,2.8,159.6
CO02940,881.874.279-70,P013,2024/11/29,4,80.91,2.5,323.64
CO02941,930.676.411-20,P005,2024-08-10,5,83.88,1.8,419.4
CO02942,696.665.251-65,P019,2025-11-06,2,179.91,4.8,359.82
CO02943,558.911.117-21,P029,2025-02-22,4,39.9,3.2,159.6
CO02944,863.663.438-55,P021,2024-05-24,3,249.9,1.9,749.7
CO02945,826.262.418-80,P004,2024-11-03,5,335.88,3.6,1679.4
CO02946,260.345.277-80,P002,2025-07-18,2,219.89,1.9,439.78
CO02947,568.423.869-19,P022,2025-03-18,4,89.91,4.7,359.64
CO02948,441.889.233-91,P015,2025-01-30,1,39.9,3.8,39.9
CO02949,944.593.925-47,P022,2025-11-27,2,89.91,2.1,179.82
CO02950,905.652.997-56,P025,2025-08-11,2,219.89,3.6,439.78
CO02951,735.867.258-40,P005,2024-09-08,4,83.88,2.3,335.52
CO02952,985.510.160-31,P025,2025-09-19,4,219.89,2.3,879.56
CO02953,724.991.491-89,P024,2024-03-07,1,44.91,3.7,44.91
CO02954,187.849.597-18,P001,2024-02-24,1,191.88,4.7,191.88
CO02955,177.706.807-90,P028,2024-12-31,1,35.91,2.3,35.91
CO02956,854.440.901-62,P024,2024-11-10,2,44.91,4.8,89.82
CO02957,887.756.448-24,P012,2025-08-20,5,44.91,4.6,224.55
CO02958,750.933.603-21,P016,2024-10-23,3,38.39,3.8,115.17
CO02959,185.758.538-27,P004,2024-06-04,5,335.88,1.6,1679.4
CO02960,618.371.235-54,P014,2025-09-25,1,79.9,3.1,79.9
CO02961,724.857.201-36,P006,2025-04-25,5,95.88,3.2,479.4
CO02962,241.254.336-59,P023,2025-11-10,2,116.91,4.9,233.82
CO02963,709.169.791-40,P030,2024-02-10,4,65.89,1.4,263.56
CO02964,392.533.813-81,P029,2025-05-03,4,39.9,2.9,159.6
CO02965,779.206.999-27,P025,2025-01-06,1,219.89,3.3,219.89
CO02966,334.790.956-83,P019,2024-01-21,5,179.91,1.7,899.55
CO02967,986.252.557-78,P022,2024-12-13,5,89.91,2.4,449.55
CO02968,187.849.597-18,P029,2024-05-18,3,39.9,1.3,119.7
CO02969,960.578.230-89,P022,2024-04-23,4,89.91,4.7,359.64
CO02970,735.867.258-40,P021,2024-03-26,3,249.9,2.2,749.7
CO02971,606.971.432-33,P020,2025-08-27,4,87.89,1.1,351.56
CO02972,805.708.581-47,P006,2024-07-15,3,95.88,4.4,287.64
CO02973,424.741.835-72,P009,2024-01-25,5,87.89,4.6,439.45
CO02974,986.252.557-78,P011,2024-09-01,2,269.91,1.2,539.82
CO02975,435.316.565-51,P009,2024-12-11,4,87.89,5.0,351.56
CO02976,801.432.963-17,P009,2024-12-06,4,87.89,3.6,351.56
CO02977,721.921.460-38,P002,2025-10-01,,219.89,4.5,439.78
CO02978,674.303.833-93,P024,2025-01-24,5,44.91,1.1,224.55
CO02979,854.440.901-62,P029,2024-02-06,4,39.9,2.5,159.6
CO02980,560.365.869-41,P023,2025-06-08,4,116.91,2.3,467.64
CO02981,535.217.657-38,P014,2024-12-20,3,79.9,1.5,239.7
CO02982,868.981.888-23,P018,2024-09-30,2,175.89,3.0,351.78
CO02983,187.849.597-18,P030,2024-03-27,4,65.89,4.7,263.56
CO02984,736.256.344-26,P028,2024-01-24,5,35.91,4.6,179.55
CO02985,195.871.969-40,P026,2024-06-30,1,299.88,2.0,299.88
CO02986,863.663.438-55,P003,2024-08-30,2,24.9,3.3,49.8
CO02987,662.269.371-77,P028,2024-01-14,1,35.91,1.0,35.91
CO02988,470.750.948-68,P028,2025-08-19,5,35.91,1.3,179.55
CO02989,218.891.513-75,P021,2024-04-18,3,249.9,4.1,749.7
CO02990,355.995.177-66,P002,2024-03-24,2,219.89,1.8,439.78
CO02991,674.109.214-19,P003,2025-12-03,1,24.9,1.0,24.9
CO02992,619.416.782-62,P007,2025-01-31,1,59.88,3.9,59.88
CO02993,885.477.271-87,P021,2024-07-21,5,249.9,1.8,1249.5
CO02994,566.429.990-34,P020,2025-11-23,2,87.89,2.9,175.78
CO02995,710.579.641-42,P015,2024-03-22,2,39.9,3.0,79.8
CO02996,357.966.152-21,P007,2025-07-09,3,59.88,1.6,179.64
CO02997,114.370.649-25,P007,2024-03-18,1,59.88,3.8,59.88
CO02998,696.665.251-65,P006,2024-08-21,3,95.88,4.0,287.64
CO02999,618.371.235-54,P013,2025-02-26,5,80.91,2.2,404.55
CO03000,115.839.247-62,P021,2024-09-13,3,249.9,1.9,749.7
CO03001,730.927.651-71,P024,2025-11-01,2,44.91,3.1,89.82
CO03002,125.147.350-70,P010,2024-03-05,2,142.89,1.3,285.78
CO03003,566.429.990-34,P012,2025-03-16,1,44.91,3.5,44.91
CO03004,471.999.951-49,P022,2025-11-21,4,89.91,1.0,359.64
CO03005,662.269.371-77,P011,2025-01-05,5,269.91,4.1,1349.55
CO03006,887.756.448-24,P019,2024-11-22,3,179.91,3.9,539.73
CO03007,786.207.978-30,P012,2024-11-03,4,44.91,2.5,179.64
CO03008,986.252.557-78,P011,2024-07-13,5,269.91,5.0,1349.55
CO03009,472.541.171-95,produto_25,2024-12-27,2,179.91,1.2,359.82
CO03010,724.857.201-36,P015,2025-02-16,4,39.9,2.3,159.6
CO03011,292.630.470-89,P028,2024-05-25,4,35.91,2.8,143.64
CO03012,403.332.469-32,P014,2024-11-20,1,79.9,4.5,79.9
CO03013,,P028,2024-01-15,2,35.91,2.6,71.82
CO03014,548.182.712-15,P026,2024/07/07,2,299.88,1.6,599.76
CO03015,128.218.998-43,P004,2024-06-02,1,335.88,2.6,335.88
CO03016,560.365.869-41,P011,2025-02-05,2,269.91,1.1,539.82
CO03017,568.423.869-19,P010,2024-07-13,5,142.89,2.1,714.45
CO03018,448.906.619-44,P020,2024-06-12,4,87.89,2.7,351.56
CO03019,448.906.619-44,P022,2024-04-18,1,89.91,2.4,89.91
CO03020,839.996.836-43,P011,2024-05-24,4,269.91,3.4,1079.64
CO03021,296.530.780-58,P017,2025-03-02,4,80.91,4.2,323.64
CO03022,986.252.557-78,P001,2024-12-12,3,191.88,3.5,575.64
CO03023,358.954.183-70,P022,2024-05-04,5,89.91,2.7,449.55
CO03024,985.510.160-31,P017,2025-01-17,3,80.91,2.4,242.73
CO03025,195.871.969-40,P012,2024-03-05,5,44.91,4.9,224.55
CO03026,881.444.204-21,P015,2024-08-02,3,39.9,2.7,119.7
CO03027,692.126.419-83,produto_29,2024-11-16,2,116.91,4.6,233.82
CO03028,961.216.572-25,P026,2025-08-14,3,299.88,3.2,899.64
CO03029,177.706.807-90,P023,2024-11-25,2,116.91,4.6,233.82
CO03030,872.331.980-96,P030,2025-09-16,2,65.89,3.8,131.78
CO03031,296.530.780-58,P027,2025-04-26,2,116.91,3.0,233.82
CO03032,881.444.204-21,P011,2025-01-28,5,269.91,4.5,1349.55
CO03033,709.169.791-40,P020,2025-05-17,3,87.89,1.3,263.67
CO03034,292.630.470-89,P020,2025-02-02,3,87.89,1.3,263.67
CO03035,466.315.798-41,P026,2025-01-07,3,299.88,3.8,899.64
CO03036,710.579.641-42,P016,2024-01-04,2,38.39,1.9,76.78
CO03037,692.126.419-83,P012,2024-05-29,5,44.91,2.9,224.55
CO03038,560.365.869-41,P011,2025-09-11,4,269.91,4.9,1079.64
CO03039,793.659.261-19,P007,2025-09-03,2,59.88,4.8,119.76
CO03040,296.294.649-67,P010,2024-07-18,1,142.89,3.9,142.89
CO03041,350.643.521-82,P026,2025-01-20,5,299.88,2.1,1499.4
CO03042,535.217.657-38,P023,2024-07-28,1,116.91,2.2,116.91
CO03043,614.973.643-30,P010,2025-10-21,1,142.89,1.1,142.89
CO03044,819.980.564-19,P003,2024-05-31,3,24.9,2.9,74.7
CO03045,750.933.603-21,P021,2025-08-31,4,249.9,3.2,999.6
CO03046,881.874.279-70,P025,2024-10-07,3,219.89,1.4,659.67
CO03047,933.878.663-14,P009,2025-04-09,2,87.89,3.8,175.78
CO03048,517.438.655-69,P006,2024-01-18,5,95.88,1.5,479.4
CO03049,355.995.177-66,P002,2025-01-12,3,219.89,3.2,659.67
CO03050,614.973.643-30,P011,2025-10-05,4,269.91,3.2,1079.64
CO03051,548.182.712-15,P021,2024-11-30,3,249.9,2.6,749.7
CO03052,266.479.463-36,P021,2025-08-05,3,249.9,2.3,749.7
CO03053,801.432.963-17,P029,2025-12-31,5,39.9,1.2,199.5
CO03054,,P016,2024-05-23,1,38.39,4.7,38.39
CO03055,734.183.529-94,P004,2025-12-31,5,335.88,1.7,1679.4
CO03056,296.530.780-58,P003,2024-12-12,3,24.9,4.9,74.7
CO03057,471.999.951-49,P014,2025-05-19,3,79.9,4.0,239.7
CO03058,930.676.411-20,P018,2025-10-19,1,175.89,3.1,175.89
CO03059,941.166.510-72,P023,2024-04-01,2,116.91,3.2,233.82
CO03060,940.914.992-39,P015,2024-09-24,2,39.9,1.5,79.8
