ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total,Desconto,Valor_Com_Desconto,Forma_Pagamento,Data_Hora_Geracao
CO007988,924.223.915-82,P0094,2024-10-02,4,164.89,3.3,659.56,0.2,527.65,Vale-presente,2026-09-23 16:55:35
CO007989,348.735.251-46,P0015,2025-03-22,1,89.9,4.1,89.9,0.05,85.41,Boleto,2026-09-23 16:55:35
CO007990,364.169.491-91,P0062,2024-10-15,1,219.9,1.2,219.9,0,219.9,Boleto,2026-09-23 16:55:35
CO007991,109.596.239-34,P0011,2025-03-11,1,49.9,4.2,49.9,0.2,39.92,Cartão de Crédito,2026-09-23 16:55:35
CO007992,460.659.446-92,P0072,2024-04-24,2,119.9,4.0,239.8,0,239.8,Boleto,2026-09-23 16:55:35
CO007993,183.584.964-24,P0033,2024-12-03,2,52.43,4.6,104.86,0.1,94.37,Boleto,2026-09-23 16:55:35
CO007994,842.794.423-81,P0050,2024-04-21,1,26.17,2.7,26.17,0,26.17,PIX,2026-09-23 16:55:35
CO007995,850.977.397-27,P0003,2024-11-04,,26.17,4.3,52.34,0,52.34,Boleto,2026-09-23 16:55:35
CO007996,251.680.702-84,P0041,2025-12-24,3,42.41,1.1,127.23,0,127.23,Cartão de Débito,2026-09-23 16:55:35
CO007997,782.250.918-82,P0021,2024-05-25,1,79.9,4.4,79.9,0.15,67.92,Cartão de Débito,2026-09-23 16:55:35
CO007998,522.240.962-90,P0082,2025-04-22,5,89.93,1.2,449.65,0.15,382.2,Cartão de Débito,2026-09-23 16:55:35
CO007999,702.775.587-68,P0043,2024-10-28,1,69.9,4.9,69.9,0,69.9,Cartão de Crédito,2026-09-23 16:55:35
CO008000,758.787.490-77,P0084,2025-01-18,2,26.91,2.7,53.82,0,53.82,Cartão de Crédito,2026-09-23 16:55:35
CO008001,105.663.261-62,P0015,2025-05-30,4,89.9,3.5,359.6,0,359.6,Dinheiro,2026-09-23 16:55:35
CO008002,370.271.841-97,P0016,2024-01-18,2,32.89,1.6,65.78,0,65.78,Dinheiro,2026-09-23 16:55:35
CO008003,881.874.279-70,P0089,2024-05-13,2,121.37,3.5,242.74,0.15,206.33,PIX,2026-09-23 16:55:35
CO008004,809.341.163-95,P0014,2025-04-18,5,139.9,2.7,699.5,0.05,664.52,Cartão de Débito,2026-09-23 16:55:35
CO008005,399.133.381-38,P0067,2025-05-15,2,120.89,1.7,241.78,0.15,205.51,Boleto,2026-09-23 16:55:35
CO008006,911.796.532-86,P0064,2024-11-02,2,119.9,3.5,239.8,0,239.8,Boleto,2026-09-23 16:55:35
CO008007,955.494.806-71,P0030,2025-03-03,1,42.41,3.8,42.41,0.05,40.29,Dinheiro,2026-09-23 16:55:35
CO008008,809.880.354-45,P0097,2024-02-02,4,27.39,1.7,109.56,0.05,104.08,Vale-presente,2026-09-23 16:55:35
CO008009,163.561.205-53,P0091,2024-11-15,5,169.9,4.4,849.5,0.15,722.07,Boleto,2026-09-23 16:55:35
CO008010,686.256.536-49,P0009,2025-05-19,1,43.89,2.0,43.89,0.15,37.31,PIX,2026-09-23 16:55:35
CO008011,420.749.159-10,P0039,2024-11-24,5,219.9,2.3,1099.5,0,1099.5,Vale-presente,2026-09-23 16:55:35
CO008012,360.588.884-39,P0034,2025-04-24,3,329.89,4.6,989.67,0,989.67,Dinheiro,2026-09-23 16:55:35
CO008013,141.581.851-74,P0016,2025-04-06,2,32.89,3.8,65.78,0.15,55.91,PIX,2026-09-23 16:55:35
CO008014,654.454.751-98,P0026,2025-08-18,3,269.87,1.7,809.61,0.1,728.65,Cartão de Crédito,2026-09-23 16:55:35
CO008015,896.306.194-66,P0023,2024-08-08,5,129.9,4.6,649.5,0.05,617.02,Cartão de Crédito,2026-09-23 16:55:35
CO008016,776.869.632-73,P0023,2024-11-24,4,129.9,4.1,519.6,0.05,493.62,Cartão de Débito,2026-09-23 16:55:35
CO008017,204.323.258-74,P0094,2025-05-26,5,164.89,3.5,824.45,0,824.45,Cartão de Débito,2026-09-23 16:55:35
CO008018,821.395.670-15,P0077,2024-11-08,3,110.42,4.9,331.26,0.15,281.57,Cartão de Débito,2026-09-23 16:55:35
CO008019,618.663.431-10,P0036,2024-01-31,1,149.93,1.8,149.93,0.15,127.44,Vale-presente,2026-09-23 16:55:35
CO008020,158.151.698-71,P0020,2025-01-28,1,37.42,4.4,37.42,0,37.42,Dinheiro,2026-09-23 16:55:35
CO008021,354.666.715-86,P0097,2025-07-21,5,27.39,2.2,136.95,0,136.95,Boleto,2026-09-23 16:55:35
CO008022,877.822.580-67,P0028,2024-12-06,2,110.42,4.9,220.84,0,220.84,Vale-presente,2026-09-23 16:55:35
CO008023,650.502.641-26,P0028,2024-06-14,3,110.42,2.6,331.26,0.1,298.13,Cartão de Crédito,2026-09-23 16:55:35
CO008024,782.717.514-72,P0098,2025-03-01,5,143.88,3.4,719.4,0.15,611.49,Cartão de Débito,2026-09-23 16:55:35
CO008025,961.921.587-96,P0062,2024-06-01,3,219.9,2.2,659.7,0.15,560.75,Vale-presente,2026-09-23 16:55:35
CO008026,891.396.181-39,P0029,2024-07-25,5,134.87,3.2,674.35,0,674.35,Cartão de Crédito,2026-09-23 16:55:35
CO008027,896.306.194-66,P0060,2024-03-20,4,33.62,1.3,134.48,0.1,121.03,Cartão de Débito,2026-09-23 16:55:35
CO008028,596.285.918-77,P0059,2024-11-14,4,219.9,4.9,879.6,0,879.6,PIX,2026-09-23 16:55:35
CO008029,905.652.997-56,P0011,2024-04-20,3,49.9,4.0,149.7,0.1,134.73,Vale-presente,2026-09-23 16:55:35
CO008030,943.777.740-86,P0020,2025-09-16,2,37.42,1.3,74.84,0,74.84,Cartão de Débito,2026-09-23 16:55:35
CO008031,417.771.815-94,P0071,2025-04-18,1,42.41,1.5,42.41,0.1,38.17,Vale-presente,2026-09-23 16:55:35
CO008032,674.762.708-87,P0044,2025-01-20,1,131.88,3.3,131.88,0,131.88,Cartão de Crédito,2026-09-23 16:55:35
CO008033,771.678.261-50,P0058,2025-09-12,3,155.88,1.1,467.64,0.05,444.26,Cartão de Crédito,2026-09-23 16:55:35
CO008034,199.340.650-27,P0048,2025-07-24,1,159.9,1.2,159.9,0.1,143.91,PIX,2026-09-23 16:55:35
CO008035,286.151.366-58,P0004,2024-08-14,5,169.9,4.4,849.5,0,849.5,PIX,2026-09-23 16:55:35
CO008036,617.600.357-16,P0018,2024-01-15,4,121.37,3.0,485.48,0,485.48,Vale-presente,2026-09-23 16:55:35
CO008037,175.918.966-14,P0043,2025-04-02,4,69.9,3.3,279.6,0,279.6,Vale-presente,2026-09-23 16:55:35
CO008038,988.797.490-77,P0081,2025-10-10,2,98.89,3.2,197.78,0.2,158.22,Boleto,2026-09-23 16:55:35
CO008039,661.844.723-77,P0049,2025-02-07,2,254.91,4.7,509.82,0.2,407.86,Dinheiro,2026-09-23 16:55:35
CO008040,74185135438,P0095,2024-03-30,2,71.88,3.8,143.76,0,143.76,Cartão de Débito,2026-09-23 16:55:35
CO008041,132.928.776-63,P0011,2025-09-03,1,49.9,2.8,49.9,0,49.9,Dinheiro ,2026-09-23 16:55:35
CO008042,731.954.358-34,P0011,2024-07-09,3,49.9,1.4,149.7,0.2,119.76,Dinheiro,2026-09-23 16:55:35
CO008043,820.748.101-90,P0038,2025-01-20,2,134.87,3.4,269.74,0,269.74,Vale-presente,2026-09-23 16:55:35
CO008044,665.429.894-46,P0094,2024-07-22,4,164.89,4.6,659.56,0,659.56,Boleto,2026-09-23 16:55:35
CO008045,391.566.270-89,P0026,2025-02-26,5,269.87,4.5,1349.35,0,1349.35,Dinheiro,2026-09-23 16:55:35
CO008046,568.216.368-95,P0091,2025-09-01,2,169.9,3.8,339.8,0.15,288.83,Cartão de Débito,2026-09-23 16:55:35
CO008047,242.903.311-36,P0007,2025-04-30,3,239.88,3.1,719.64,0.15,611.69,Cartão de Débito,2026-09-23 16:55:35
CO008048,132.928.776-63,P0072,2024-05-16,5,119.9,2.2,599.5,0,599.5,Boleto,2026-09-23 16:55:35
CO008049,439.314.857-78,P0062,2025-09-13,2,219.9,3.6,439.8,0,439.8,Dinheiro,2026-09-23 16:55:35
CO008050,938.496.294-77,P0072,2024-10-21,5,119.9,3.2,599.5,0,599.5,Cartão de Débito,2026-09-23 16:55:35
CO008051,206.310.642-40,P0089,2024-10-13,3,121.37,1.1,364.11,0.15,309.49,Cartão de Crédito,2026-09-23 16:55:35
CO008052,806.479.322-66,P0003,2025-08-28,1,26.17,1.5,26.17,0.15,22.24,Boleto,2026-09-23 16:55:35
CO008053,267.957.364-98,P0016,2025-04-29,1,32.89,4.0,32.89,0.2,26.31,Dinheiro,2026-09-23 16:55:35
CO008054,727.451.474-33,P0042,2025-10-26,3,189.9,2.5,569.7,0.1,512.73,PIX,2026-09-23 16:55:35
CO008055,820.748.101-90,P0045,2025-01-24,4,53.91,3.8,215.64,0.1,194.08,Dinheiro,2026-09-23 16:55:35
CO008056,587.559.896-56,P0096,2024-08-08,4,149.9,3.4,599.6,0.2,479.68,Cartão de Crédito,2026-09-23 16:55:35
CO008057,818.704.362-16,P0044,2024-01-09,2,131.88,4.7,263.76,0.15,224.2,PIX,2026-09-23 16:55:35
CO008058,410.586.988-77,P0086,2024-12-25,2,98.89,3.6,197.78,0.15,168.11,Cartão de Crédito,2026-09-23 16:55:35
CO008059,862.260.118-54,P0043,2025-02-13,2,69.9,4.5,139.8,0,139.8,Vale-presente,2026-09-23 16:55:35
CO008060,933.435.691-50,P0059,2024-04-18,4,219.9,,879.6,0,879.6,Cartão de Crédito,2026-09-23 16:55:35
CO008061,189.386.492-27,P0021,2025-05-16,3,,2.4,239.7,0.15,203.74,PIX,2026-09-23 16:55:35
CO008062,806.479.322-66,P0029,2024-03-05,1,134.87,4.0,134.87,0,134.87,Dinheiro,2026-09-23 16:55:35
CO008063,192.261.926-97,P0016,2025-01-08,4,32.89,2.0,131.56,0,131.56,Boleto,2026-09-23 16:55:35
CO008064,638.520.887-62,P0053,2025-07-30,2,33.91,4.6,67.82,0.2,54.26,Vale-presente,2026-09-23 16:55:35
CO008065,526.291.780-95,P0016,2025-08-16,3,32.89,1.3,98.67,0.05,93.74,Cartão de Débito,2026-09-23 16:55:35
CO008066,242.903.311-36,P0029,2025-05-02,5,134.87,3.0,674.35,0.1,606.92,PIX,2026-09-23 16:55:35
CO008067,659.856.717-35,P0009,2025-09-15,2,43.89,2.3,87.78,0.15,74.61,Cartão de Crédito,2026-09-23 16:55:35
CO008068,367.971.422-60,P0090,2024-02-27,5,26.91,3.7,134.55,0,134.55,Cartão de Débito,2026-09-23 16:55:35
CO008069,668.624.517-23,P0069,2025-05-10,2,239.88,2.3,479.76,0,479.76,Cartão de Crédito,2026-09-23 16:55:35
CO008070,192.839.612-24,P0055,2024-07-25,3,41.88,1.8,125.64,0.2,100.51,PIX,2026-09-23 16:55:35
CO008071,109.972.241-94,P0011,2025-09-23,2,49.9,1.0,99.8,0.1,89.82,Cartão de Crédito,2026-09-23 16:55:35
CO008072,647.122.290-23,P0054,2025-05-02,5,42.41,3.6,212.05,0.15,180.24,Boleto,2026-09-23 16:55:35
CO008073,807.612.254-54,P0020,2024-11-18,4,37.42,2.9,149.68,0,149.68,Cartão de Crédito,2026-09-23 16:55:35
CO008074,682.129.277-34,P0085,2025-12-10,4,359.88,4.2,1439.52,0,1439.52,Boleto,2026-09-23 16:55:35
CO008075,863.769.118-23,P0096,2025-01-19,3,149.9,1.1,449.7,0.05,427.21,Boleto,2026-09-23 16:55:35
CO008076,620.826.201-50,P0014,2024-11-17,2,139.9,5.0,279.8,0.1,251.82,Vale-presente,2026-09-23 16:55:35
CO008077,940.157.627-30,P0067,2024-10-25,3,120.89,3.3,362.67,0,362.67,PIX,2026-09-23 16:55:35
CO008078,119.333.329-26,P0037,2024-03-26,5,87.89,1.9,439.45,0,439.45,PIX,2026-09-23 16:55:35
CO008079,35618448095,P0049,2024-06-23,5,254.91,2.3,1274.55,0,1274.55,Dinheiro,2026-09-23 16:55:35
CO008080,910.102.257-43,P0017,2025-12-10,1,94.37,3.1,94.37,0.05,89.65,Vale-presente,2026-09-23 16:55:35
CO008081,508.470.324-27,P0092,2024-09-12,2,33.62,4.0,67.24,0.05,63.88,Cartão de Crédito,2026-09-23 16:55:35
CO008082,971.616.579-44,P0088,2024-11-29,3,49.9,4.0,149.7,0.1,134.73,Cartão de Crédito,2026-09-23 16:55:35
CO008083,882.361.396-51,P0077,,1,110.42,2.7,110.42,0,110.42,PIX,2026-09-23 16:55:35
CO008084,195.614.756-31,P0089,2024-09-03,1,121.37,4.3,121.37,0.15,103.16,Boleto,2026-09-23 16:55:35
CO008085,299.565.513-83,P0057,2025-06-07,1,59.93,3.6,59.93,0,59.93,Cartão de Débito,2026-09-23 16:55:35
CO008086,158.708.772-37,P0042,2024-07-22,3,189.9,2.2,569.7,0.2,455.76,PIX,2026-09-23 16:55:35
CO008087,487.180.665-47,P0060,2025-11-22,3,33.62,4.1,100.86,0.2,80.69,Dinheiro,2026-09-23 16:55:35
CO008088,259.104.856-79,P0063,2025-10-25,4,149.9,4.7,599.6,0,599.6,Cartão de Débito,2026-09-23 16:55:35
CO008089,119.333.329-26,P0096,2024-08-03,3,149.9,4.5,449.7,0.1,404.73,PIX,2026-09-23 16:55:35
CO008090,985.899.885-97,P0032,2024-08-15,2,67.92,0,135.84,0,135.84,Cartão de Crédito,2026-09-23 16:55:35
CO008091,341.296.220-77,P0056,2024-12-27,2,89.9,1.2,179.8,0.05,170.81,Dinheiro,2026-09-23 16:55:35
CO008092,816.437.500-83,P0065,20250409,4,82.43,2.6,329.72,0,329.72,PIX,2026-09-23 16:55:35
CO008093,472.625.920-96,P0044,2025-03-13,1,131.88,2.8,131.88,0.05,125.29,Dinheiro,2026-09-23 16:55:35
CO008094,546.720.623-24,P0050,2024-01-20,5,26.17,3.6,130.85,0,130.85,Boleto,2026-09-23 16:55:35
CO008095,376.284.126-50,produto_27,2025-03-06,2,33.62,2.7,67.24,0,67.24,Boleto,2026-09-23 16:55:35
CO008096,883.359.112-68,P0053,2024-08-02,3,33.91,2.4,101.73,0.2,81.38,Cartão de Crédito,2026-09-23 16:55:35
CO008097,803.987.586-83,P0098,2024-04-19,3,143.88,3.0,431.64,0.2,345.31,Vale-presente,2026-09-23 16:55:35
CO008098,838.555.706-84,P0034,2024-01-15,1,329.89,1.7,329.89,0,329.89,PIX ,2026-09-23 16:55:35
CO008099,465.267.154-44,P0034,2024-10-17,2,329.89,3.3,659.78,0.1,593.8,Boleto,2026-09-23 16:55:35
CO008100,299.471.666-46,P0041,2024-02-21,5,42.41,4.2,212.05,0.05,201.45,PIX,2026-09-23 16:55:35
CO008101,891.396.181-39,P0009,2024-01-08,5,43.89,3.6,219.45,0,219.45,Boleto,2026-09-23 16:55:35
CO008102,370.478.339-15,P0014,2025-07-18,4,139.9,3.5,559.6,0.1,503.64,PIX,2026-09-23 16:55:35
CO008103,776.377.778-94,P0028,2025-05-03,5,110.42,3.5,552.1,0,552.1,PIX,2026-09-23 16:55:35
CO008104,306.209.597-34,P0013,2024-08-13,5,219.9,3.4,1099.5,0.2,879.6,Boleto,2026-09-23 16:55:35
CO008105,554.270.810-48,P0079,2024-05-11,5,59.88,2.9,299.4,0.1,269.46,PIX,2026-09-23 16:55:35
CO008106,519.683.568-28,P0043,2024-03-16,1,69.9,1.4,69.9,0.1,62.91,Dinheiro,2026-09-23 16:55:35
CO008107,266.646.408-25,P0047,2024-04-15,4,142.89,2.7,571.56,0,571.56,Boleto,2026-09-23 16:55:35
CO008108,736.676.202-19,P0067,2024-11-23,4,120.89,3.9,483.56,0.15,411.03,Vale-presente,2026-09-23 16:55:35
CO008109,321.932.990-39,P0017,2024-03-29,4,94.37,1.5,377.48,0.1,339.73,Cartão de Débito,2026-09-23 16:55:35
CO008110,587.559.896-56,P0088,2025-06-06,5,49.9,3.5,249.5,0,249.5,PIX,2026-09-23 16:55:35
CO008111,323.577.409-96,P0056,2025-05-14,3,89.9,4.2,269.7,0,269.7,Dinheiro,2026-09-23 16:55:35
CO008112,142.945.984-13,P0010,2025-04-16,2,69.9,1.3,139.8,0.1,125.82,Cartão de Débito,2026-09-23 16:55:35
CO008113,644.494.294-34,P0032,2025-12-31,1,67.92,2.0,67.92,0,67.92,Vale-presente,2026-09-23 16:55:35
CO008114,147.140.764-51,P0087,2024-12-18,4,164.89,4.2,659.56,0.2,527.65,Cartão de Débito,2026-09-23 16:55:35
CO008115,883.359.112-68,P0032,2024-03-05,4,67.92,2.7,271.68,0,271.68,PIX,2026-09-23 16:55:35
CO008116,109.817.952-43,P0017,2025-10-03,3,94.37,2.7,283.11,0.05,268.95,Cartão de Débito,2026-09-23 16:55:35
CO008117,701.406.754-64,P0050,2024-06-22,2,26.17,3.4,52.34,0.05,49.72,Dinheiro,2026-09-23 16:55:35
CO008118,394.548.815-72,P0099,2024-07-17,3,49.9,2.0,149.7,0.15,127.24,Dinheiro,2026-09-23 16:55:35
CO008119,877.822.580-67,P0069,2024-10-21,1,239.88,4.5,239.88,0,239.88,PIX,2026-09-23 16:55:35
CO008120,106.367.492-40,P0043,2025-02-15,1,69.9,1.8,69.9,0,69.9,PIX,2026-09-23 16:55:35
CO008121,161.387.239-24,P0061,2025-10-11,3,67.43,5.0,202.29,0.05,192.18,Boleto,2026-09-23 16:55:35
CO008122,910.718.733-91,P0042,2024-10-29,4,189.9,2.2,759.6,0.15,645.66,Dinheiro,2026-09-23 16:55:35
CO008123,956.912.318-15,P0041,2024-05-25,3,42.41,3.8,127.23,0.1,114.51,PIX,2026-09-23 16:55:35
CO008124,299.565.513-83,P0063,2025-11-06,2,149.9,3.5,299.8,0.1,269.82,Cartão de Crédito,2026-09-23 16:55:35
CO008125,554.270.810-48,P0098,2025-06-06,2,143.88,4.6,287.76,0,287.76,Boleto,2026-09-23 16:55:35
CO008126,485.769.487-56,P0061,2024-12-25,3,67.43,4.3,202.29,0.2,161.83,PIX,2026-09-23 16:55:35
CO008127,817.212.295-12,P0099,2024-11-13,1,49.9,2.4,49.9,0,49.9,Vale-presente,2026-09-23 16:55:35
CO008128,685.662.960-72,P0048,2025-03-01,1,159.9,3.2,159.9,0.15,135.91,Cartão de Débito,2026-09-23 16:55:35
CO008129,125.837.707-40,P0054,2025-12-07,5,42.41,3.3,212.05,0.05,201.45,Vale-presente,2026-09-23 16:55:35
CO008130,520.613.893-88,P0070,2025-05-05,4,37.42,4.2,149.68,0,149.68,Dinheiro,2026-09-23 16:55:35
CO008131,114.825.646-26,P0030,2024-09-01,3,42.41,1.3,127.23,0,127.23,Vale-presente,2026-09-23 16:55:35
CO008132,109.817.952-43,P0090,2024-03-30,2,26.91,2.1,53.82,0.2,43.06,PIX,2026-09-23 16:55:35
CO008133,376.737.720-99,P0048,2025-09-17,4,159.9,4.3,639.6,0,639.6,Vale-presente,2026-09-23 16:55:35
CO008134,344.652.216-93,P0080,2025-01-10,4,249.9,2.7,999.6,0.05,949.62,Dinheiro,2026-09-23 16:55:35
CO008135,347.617.683-18,P0021,2025-05-25,1,79.9,4.5,79.9,0.2,63.92,Vale-presente,2026-09-23 16:55:35
CO008136,552.791.318-75,P0031,2025-03-27,5,65.89,1.9,329.45,0.05,312.98,Vale-presente,2026-09-23 16:55:35
CO008137,679.679.775-28,P0059,2024-02-04,3,219.9,2.2,659.7,0,659.7,Vale-presente,2026-09-23 16:55:35
CO008138,491.497.440-17,P0072,2024-05-04,3,119.9,1.8,359.7,0.05,341.71,Vale-presente,2026-09-23 16:55:35
CO008139,204.859.272-18,P0098,2024-02-26,1,143.88,3.1,143.88,0.15,122.3,PIX,2026-09-23 16:55:35
CO008140,817.212.295-12,P0086,2024-09-08,3,98.89,1.1,296.67,0.15,252.17,Cartão de Débito,2026-09-23 16:55:35
CO008141,266.646.408-25,P0097,2025-12-01,5,27.39,1.7,136.95,0.15,116.41,PIX,2026-09-23 16:55:35
CO008142,110.778.344-88,P0026,2024-08-04,2,269.87,4.3,539.74,0,539.74,PIX,2026-09-23 16:55:35
CO008143,821.477.215-84,P0002,20250322,4,82.43,2.6,329.72,0,329.72,Vale-presente,2026-09-23 16:55:35
CO008144,491.900.830-55,P0013,2025-06-04,5,219.9,4.7,1099.5,0.05,1044.52,Boleto,2026-09-23 16:55:35
CO008145,211.116.307-76,P0092,2025-06-08,5,33.62,2.9,168.1,0.1,151.29,Cartão de Débito,2026-09-23 16:55:35
CO008146,516.223.648-55,P0065,2025-04-21,4,82.43,3.5,329.72,0,329.72,Vale-presente,2026-09-23 16:55:35
CO008147,636.142.426-79,P0062,2025-09-05,1,219.9,1.4,219.9,0.2,175.92,PIX,2026-09-23 16:55:35
CO008148,852.626.222-58,P0078,2025-09-18,3,89.9,2.7,269.7,0.15,229.24,PIX,2026-09-23 16:55:35
CO008149,175.918.966-14,P0076,2025-08-07,2,110.42,4.2,220.84,0.15,187.71,Cartão de Débito,2026-09-23 16:55:35
CO008150,114.665.517-21,P0003,2024-07-28,5,26.17,4.4,130.85,0.2,104.68,Cartão de Crédito,2026-09-23 16:55:35
CO008151,408.783.110-22,P0064,2025-06-16,5,119.9,4.8,599.5,0.05,569.52,Dinheiro,2026-09-23 16:55:35
CO008152,417.455.593-79,P0085,2024-05-29,5,359.88,3.3,1799.4,0,1799.4,PIX,2026-09-23 16:55:35
CO008153,23584068483,P0030,2024-12-04,2,42.41,4.8,84.82,0.2,67.86,PIX,2026-09-23 16:55:35
CO008154,115.737.673-75,P0030,2024-09-24,1,42.41,4.5,42.41,0,42.41,PIX,2026-09-23 16:55:35
CO008155,114.665.517-21,P0035,2025-02-20,2,69.9,1.2,139.8,0.05,132.81,Cartão de Débito,2026-09-23 16:55:35
CO008156,394.548.815-72,P0029,2025-07-30,2,134.87,2.3,269.74,0.2,215.79,Cartão de Débito,2026-09-23 16:55:35
CO008157,,P0048,2025-12-30,4,159.9,2.7,639.6,0,639.6,Vale-presente,2026-09-23 16:55:35
CO008158,754.178.626-34,P0073,2024-02-01,4,44.9,4.5,179.6,0,179.6,Boleto,2026-09-23 16:55:35
CO008159,640.143.335-37,P0081,2025-08-27,5,98.89,1.7,494.45,0.15,420.28,Dinheiro,2026-09-23 16:55:35
CO008160,424.873.553-88,P0039,2025-07-09,3,219.9,1.8,659.7,0.05,626.72,Dinheiro,2026-09-23 16:55:35
CO008161,821.303.380-57,P0009,2025-04-04,2,43.89,3.8,87.78,0.1,79.0,Dinheiro,2026-09-23 16:55:35
CO008162,628.515.461-54,P0049,2024-07-19,2,254.91,1.5,509.82,0.15,433.35,Cartão de Débito,2026-09-23 16:55:35
CO008163,568.216.368-95,P0081,2024-10-14,3,98.89,2.6,296.67,0,296.67,Vale-presente,2026-09-23 16:55:35
CO008164,105.663.261-62,P0016,2025-06-08,3,32.89,4.0,98.67,0.15,83.87,Vale-presente,2026-09-23 16:55:35
CO008165,220.368.893-43,P0088,2025-10-18,3,49.9,3.2,149.7,0.2,119.76,Boleto,2026-09-23 16:55:35
CO008166,452.708.771-13,P0092,2024-07-01,3,33.62,2.0,100.86,0,100.86,Dinheiro ,2026-09-23 16:55:35
CO008167,736.676.202-19,P0067,2024-11-15,3,120.89,3.3,362.67,0,362.67,PIX,2026-09-23 16:55:35
CO008168,422.973.485-66,P0004,2025-04-06,2,169.9,2.1,339.8,0.15,288.83,PIX,2026-09-23 16:55:35
CO008169,825.676.406-70,P0052,2025-05-17,3,54.89,1.7,164.67,0,164.67,Vale-presente,2026-09-23 16:55:35
CO008170,322.872.984-17,P0028,2025-10-10,1,110.42,"1,8",110.42,0.2,88.34,Cartão de Crédito,2026-09-23 16:55:35
CO008171,242.903.311-36,P0009,2024-05-06,3,43.89,4.5,131.67,0.05,125.09,Boleto,2026-09-23 16:55:35
CO008172,422.663.432-57,P0062,2025-05-06,4,219.9,1.6,879.6,0,879.6,Dinheiro,2026-09-23 16:55:35
CO008173,601.804.432-68,P0085,2025-09-16,3,359.88,3.9,1079.64,0.15,917.69,Cartão de Crédito,2026-09-23 16:55:35
CO008174,295.713.620-27,P0005,2024-09-30,1,79.9,3.0,79.9,0.05,75.91,Boleto,2026-09-23 16:55:35
CO008175,517.215.879-50,P0018,2025-05-06,1,121.37,3.8,121.37,0,121.37,Cartão de Débito,2026-09-23 16:55:35
CO008176,334.169.132-52,P0094,2024-08-29,4,164.89,3.7,659.56,0.05,626.58,PIX,2026-09-23 16:55:35
CO008177,377.675.812-44,P0019,2024-10-08,3,41.88,3.7,125.64,0.15,106.79,Boleto,2026-09-23 16:55:35
CO008178,632.569.994-11,P0011,2025-10-21,5,49.9,4.6,249.5,0.15,212.07,Vale-presente,2026-09-23 16:55:35
CO008179,551.567.100-64,P0012,2025-05-07,5,53.87,2.6,269.35,0,269.35,PIX,2026-09-23 16:55:35
CO008180,776.489.187-89,P0045,2024-11-20,4,53.91,1.2,215.64,0.05,204.86,Vale-presente,2026-09-23 16:55:35
CO008181,560.862.442-43,P0089,2024-06-15,4,121.37,4.1,485.48,0.05,461.21,Cartão de Crédito,2026-09-23 16:55:35
CO008182,945.155.936-38,P0066,2025-04-18,3,142.89,3.8,428.67,0.05,407.24,PIX,2026-09-23 16:55:35
CO008183,916.559.491-96,P0060,2025-08-27,1,33.62,1.7,33.62,0.1,30.26,Boleto,2026-09-23 16:55:35
CO008184,477.578.922-80,P0089,2025-01-23,5,121.37,4.2,606.85,0.05,576.51,Vale-presente,2026-09-23 16:55:35
CO008185,719.623.157-95,P0062,2025-05-16,1,219.9,3.7,219.9,0.2,175.92,Vale-presente,2026-09-23 16:55:35
CO008186,911.796.532-86,P0001,2025-08-14,2,274.89,1.7,549.78,0.05,522.29,Dinheiro,2026-09-23 16:55:35
CO008187,601.609.336-90,P0021,2025-03-29,3,79.9,2.2,239.7,0,239.7,Boleto,2026-09-23 16:55:35
CO008188,211.887.354-94,P0026,2024-08-12,1,269.87,3.8,269.87,0,269.87,Boleto,2026-09-23 16:55:35
CO008189,661.482.293-62,P0064,2025-03-06,5,119.9,3.5,599.5,0,599.5,Cartão de Débito,2026-09-23 16:55:35
CO008190,310.811.802-90,P0044,2024-03-30,5,131.88,2.2,659.4,0.1,593.46,Vale-presente,2026-09-23 16:55:35
CO008191,129.192.249-45,P0070,2024-11-07,4,37.42,3.2,149.68,0.15,127.23,Boleto,2026-09-23 16:55:35
CO008192,313.933.810-85,P0066,2025-12-28 ,4,142.89,3.8,571.56,0.1,514.4,Cartão de Crédito,2026-09-23 16:55:35
CO008193,930.955.855-96,P0023,2024-05-24,1,129.9,1.8,129.9,0.1,116.91,Cartão de Crédito,2026-09-23 16:55:35
CO008194,519.813.667-79,P0071,2025-10-25,4,42.41,3.0,169.64,0,169.64,Vale-presente,2026-09-23 16:55:35
CO008195,933.435.691-50,P0061,2025-05-17,3,67.43,2.5,202.29,0.15,171.95,Boleto,2026-09-23 16:55:35
CO008196,966.638.981-56,P0037,2025-01-30,3,87.89,2.9,263.67,0.15,224.12,desconhecido,2026-09-23 16:55:35
CO008197,426.266.502-88,p0001,2025-03-04,5,274.89,1.6,1374.45,0.15,1168.28,Cartão de Débito,2026-09-23 16:55:35
CO008198,373.560.353-28,P0003,2024-06-02,5,26.17,1.4,130.85,0,130.85,Cartão de Crédito,2026-09-23 16:55:35
CO008199,337.965.632-62,P0059,2024-05-21,3,219.9,1.1,659.7,0,659.7,Cartão de Crédito,2026-09-23 16:55:35
CO008200,484.997.755-42,P0051,2025-01-17,3,49.9,4.0,149.7,0.15,127.24,Vale-presente,2026-09-23 16:55:35
CO008201,535.807.881-24,P0001,2025-01-13,5,274.89,"2,1",1374.45,0,1374.45,Vale-presente,2026-09-23 16:55:35
