ID_Compra,CPF_Cliente,ID_Produto,Data_Compra,Quantidade,Preco_Unitario,Satisfacao,Valor_Total
C00582,216.591.438-88,P1662,2025-11-10,1,178.27,3.5,178.27
C00391,475.255.341-44,P001,2025-10-21,4,59.9,4.6,239.6
C01216,812.236.231-14,P1653,2025-11-19,1,272.12,4.7,272.12
C00054,310.341.316-56,P005,2025-01-23,2,229.9,5.0,459.8
C00491,238.849.696-92,P005,2025-07-23,1,229.9,5.0,229.9
C01107,945.101.622-86,P0864,2026-02-27,1,388.61,3.7,388.61
C00974,253.666.777-42,P0153,2026-04-29,3,254.39,4.7,763.17
C01400,009.751.971-50,P1753,2026-07-09,3,399.83,4.2,1199.49
C00433,083.863.794-99,P009,2025-08-17,2,119.9,3.4,239.8
C01296,655.779.082-05,P0120,2025-09-19,1,91.86,3.9,91.86
C01520,651.939.828-40,P1055,2025-08-04,2,357.31,4.5,714.62
C00777,114.921.643-30,P1245,2025-07-13,1,250.99,4.0,250.99
C00514,828.503.172-17,P0302,2025-03-26,1,218.53,3.7,218.53
C01111,767.735.925-69,P1022,2026-01-20,3,278.19,5.0,834.57
C01158,808.735.437-00,P0240,2025-02-06,2,217.98,3.4,435.96
C00189,350.305.641-60,P013,2025-04-28,2,49.9,3.5,99.8
C01131,949.058.077-51,P1007,2025-11-24,2,156.15,5.0,312.3
C00309,026.542.351-14,P013,2025-05-28,1,49.9,4.1,49.9
C01138,021.923.785-99,P0020,2026-03-23,2,100.64,3.3,201.28
C01864,597.779.014-70,P0217,2026-06-22,1,253.08,4.5,253.08
C01075,176.651.221-67,P0430,2025-01-18,1,59.84,3.8,59.84
C01524,060.717.481-19,P0640,2025-08-12,4,91.58,4.0,366.32
C00620,693.792.374-05,P1740,2026-06-10,2,233.59,3.9,467.18
C01846,346.060.560-02,P1614,2026-06-09,3,274.06,4.4,822.18
C01626,812.248.905-23,P1938,2025-07-07,3,255.31,3.6,765.93
C01834,102.451.091-37,P1243,2026-05-15,2,115.47,4.5,230.94
C01484,655.125.674-03,P1967,2025-11-15,3,320.5,3.7,961.5
C01299,724.264.236-17,P0946,2025-09-22,2,102.31,4.5,204.62
C01051,650.254.472-08,P1778,2026-04-22,1,50.22,5.0,50.22
C01857,630.397.524-05,P0627,2026-05-18,1,312.4,2.9,312.4
C01697,485.625.728-53,P1829,2025-10-19,2,41.7,5.0,83.4
C00834,441.233.613-15,P1771,2025-05-07,1,92.38,4.3,92.38
C00172,532.871.012-69,P011,2025-02-11,3,249.9,5.0,749.7
C00008,269.166.978-57,P004,2025-02-18,1,169.9,4.6,169.9
C00467,039.117.182-84,P012,2025-12-10,2,299.9,3.6,599.8
C00126,039.117.182-84,P011,2025-12-18,1,249.9,4.8,249.9
C00424,480.184.514-27,P013,2025-05-17,4,49.9,3.9,199.6
C00219,475.255.341-44,P010,2025-06-15,1,99.9,4.2,99.9
C01963,982.474.140-23,P1539,2026-03-13,2,106.21,3.4,212.42
C00191,161.559.407-89,P011,2025-02-19,4,249.9,4.4,999.6
C01254,734.206.969-81,P1461,2026-07-23,3,148.18,4.6,444.54
C00704,601.444.856-05,P0672,2026-04-11,4,132.21,3.1,528.84
C00349,627.048.281-05,P009,2025-07-30,3,119.9,4.1,359.7
C01403,146.753.612-18,P1579,2026-02-15,1,217.21,4.3,217.21
C01942,371.162.411-16,P0845,2025-02-01,1,376.3,5.0,376.3
C01582,990.767.699-31,P0697,2026-07-18,2,282.15,3.3,564.3
C01951,020.586.950-54,P0392,2025-04-27,1,322.65,4.4,322.65
C01181,555.165.176-21,P1764,2025-09-11,1,185.52,4.4,185.52
C01348,592.962.229-90,P0407,2025-02-24,1,399.89,3.9,399.89
C00293,960.013.389-14,P007,2025-07-06,2,139.9,4.4,279.8
C01705,993.607.984-10,P1867,2026-05-18,5,116.94,4.7,584.7
C01496,447.163.928-56,P1971,2026-04-30,1,162.81,4.9,162.81
C00509,691.311.964-03,P1876,2025-11-14,2,130.48,5.0,260.96
C00710,800.106.181-71,P1974,2025-06-21,1,248.69,4.0,248.69
C01222,264.647.154-88,P1407,2026-04-01,2,361.79,3.8,723.58
C00026,395.376.724-09,P015,2025-02-07,1,89.9,3.8,89.9
C01636,000.515.532-01,P1878,2025-03-09,2,390.61,5.0,781.22
C00562,041.574.733-37,P1869,2025-04-27,2,46.26,4.8,92.52
C00150,532.871.012-69,P014,2025-09-21,3,129.9,4.5,389.7
C00662,718.749.603-64,P1008,2026-08-05,4,198.29,4.5,793.16
C01672,087.612.385-03,P0555,2026-06-23,2,348.23,3.0,696.46
C00549,916.503.440-66,P1276,2026-05-23,1,133.38,4.9,133.38
C01079,580.305.690-17,P0382,2026-04-19,1,303.6,4.3,303.6
C01624,717.217.337-60,P0916,2026-06-25,2,130.43,4.3,260.86
C00068,039.117.182-84,P004,2025-12-23,1,169.9,3.6,169.9
C01520,651.939.828-40,P1055,2025-08-04,2,357.31,4.5,714.62
C00578,165.058.714-70,P0511,2025-02-23,2,46.05,4.6,92.1
C01392,170.454.218-93,P1457,2025-02-15,2,196.2,3.3,392.4
C00377,238.849.696-92,P009,2025-05-28,1,119.9,3.2,119.9
C00279,395.376.724-09,P011,2025-11-03,1,249.9,4.3,249.9
C01577,975.711.305-06,P1266,2026-05-16,1,96.02,3.9,96.02
C01616,109.104.300-04,P1218,2025-10-18,3,169.24,4.4,507.72
C01963,982.474.140-23,P1539,2026-03-13,2,106.21,3.4,212.42
C01355,370.382.407-73,P0873,2025-04-09,1,329.96,3.8,329.96
C00932,911.289.812-03,P0476,2026-08-14,1,336.05,3.1,336.05
C00390,278.248.963-15,P013,2025-07-14,1,49.9,3.8,49.9
C00591,278.687.653-21,P0313,2025-09-17,2,103.65,4.0,207.3
C01297,217.223.320-00,P0708,2026-01-16,4,123.42,4.2,493.68
C00693,617.357.438-10,P0161,2025-03-13,1,288.54,4.7,288.54
C00968,743.553.795-07,P0318,2025-05-31,2,53.39,4.1,106.78
C00337,083.863.794-99,P010,2025-03-12,2,99.9,3.7,199.8
C00879,817.852.282-93,P1238,2026-08-15,2,47.19,3.7,94.38
C00476,095.701.543-73,P015,2025-10-27,2,89.9,4.0,179.8
C00225,083.863.794-99,P015,2025-02-11,1,89.9,4.2,89.9
C00264,161.559.407-89,P004,2025-02-22,1,169.9,3.7,169.9
C01037,661.016.831-84,P1273,2026-03-10,3,152.06,4.3,456.18
C00733,045.069.176-42,P0984,2025-08-05,2,191.36,4.0,382.72
C00200,928.327.648-51,P010,2025-07-15,3,99.9,4.4,299.7
C01029,684.732.365-56,P1888,2025-04-15,2,184.55,3.8,369.1
C00329,395.376.724-09,P002,2025-02-10,1,79.9,4.1,79.9
C00031,350.305.641-60,P015,2025-12-06,1,89.9,4.4,89.9
C00266,627.048.281-05,P008,2025-10-16,3,219.9,4.1,659.7
C00898,481.754.965-33,P1518,2026-03-16,1,215.34,3.2,215.34
C01909,567.303.064-91,P1632,2025-03-21,3,249.81,4.6,749.43
C00484,475.255.341-44,P002,2025-12-29,1,79.9,4.2,79.9
C00570,734.151.488-40,P1263,2026-05-04,2,63.98,5.0,127.96
C00486,278.248.963-15,P015,2025-09-05,2,89.9,3.6,179.8
C00711,924.632.037-90,P0874,2025-12-26,3,98.92,3.8,296.76
C01435,159.996.504-61,P1063,2025-10-08,1,354.9,3.2,354.9
C00645,339.439.457-07,P0034,2025-12-24,1,270.33,4.1,270.33
C01316,047.541.212-52,P1399,2025-08-04,2,80.92,3.2,161.84
C01797,837.606.441-04,P1983,2025-01-23,1,84.25,4.6,84.25
C01893,347.786.603-74,P1014,2026-08-25,1,111.34,3.7,111.34
C01126,459.701.082-35,P1413,2025-05-27,1,123.7,5.0,123.7
C01427,223.105.927-49,P0373,2026-06-05,1,149.73,3.7,149.73
C01839,252.410.564-40,P1696,2025-12-09,4,48.91,5.0,195.64
C01574,106.273.715-66,P1636,2025-10-01,2,85.55,3.4,171.1
C00600,481.386.667-06,P0162,2025-03-31,2,291.29,4.4,582.58
C00265,310.341.316-56,P003,2025-11-05,1,149.9,4.6,149.9
C00230,480.184.514-27,P007,2025-08-01,2,139.9,4.1,279.8
C01765,317.912.868-28,P1983,2025-06-19,3,84.25,4.8,252.75
C01113,095.314.196-98,P0657,2025-03-19,3,150.65,4.8,451.95
C00593,120.047.113-02,P0323,2025-12-22,1,188.13,5.0,188.13
C00692,464.083.037-81,P1371,2025-09-26,1,320.82,4.3,320.82
C00564,876.329.092-81,P0812,2025-12-03,3,375.61,3.8,1126.83
C01604,910.771.199-92,P1231,2025-10-11,1,232.35,4.5,232.35
C01225,980.061.558-01,P1930,2026-04-07,1,79.21,4.5,79.21
C01759,468.105.485-21,P1197,2025-11-30,2,257.82,4.2,515.64
C00604,014.294.019-40,P1851,2025-11-14,1,313.26,4.8,313.26
C00946,090.797.727-80,P1517,2025-05-31,1,89.19,5.0,89.19
C00244,104.332.181-00,P002,2025-09-29,1,79.9,4.3,79.9
C01943,993.160.875-70,P0222,2025-02-13,1,275.21,3.5,275.21
C01024,602.206.953-00,P1420,2025-06-09,3,192.94,4.6,578.82
C01107,945.101.622-86,P0864,2026-02-27,1,388.61,3.7,388.61
C00828,536.822.239-40,P0027,2025-09-04,1,205.64,4.5,205.64
C00542,901.495.427-12,P0613,2025-06-12,3,292.05,4.9,876.15
C01897,327.000.466-41,P0382,2025-07-21,2,303.6,4.7,607.2
C00978,881.056.974-16,P0274,2025-10-04,2,147.01,4.3,294.02
C01350,055.269.658-72,P1357,2026-01-25,2,145.2,5.0,290.4
C00075,816.184.959-50,P012,2025-09-01,2,299.9,4.5,599.8
C00552,906.246.728-83,P0457,2025-06-10,2,389.06,3.9,778.12
C01609,082.611.231-54,P0094,2025-05-25,2,363.41,4.7,726.82
C00176,026.542.351-14,P008,2025-03-27,2,219.9,4.7,439.8
C00203,083.863.794-99,P011,2025-08-26,4,249.9,4.5,999.6
C01620,181.398.909-52,P0236,2026-04-18,1,388.9,3.4,388.9
C00618,674.584.760-44,P1527,2025-10-19,2,295.85,3.8,591.7
C00548,212.021.697-59,P0609,2025-11-08,2,279.73,5.0,559.46
C01131,949.058.077-51,P1007,2025-11-24,2,156.15,5.0,312.3
C00390,278.248.963-15,P013,2025-07-14,1,49.9,3.8,49.9
C00086,532.871.012-69,P012,2025-03-26,3,299.9,4.5,899.7
C00009,269.166.978-57,P006,2025-08-05,1,189.9,4.9,189.9
C00159,627.048.281-05,P008,2025-05-05,2,219.9,4.5,439.8
C00318,395.376.724-09,P003,2025-01-23,1,149.9,4.0,149.9
C01393,298.315.229-40,P0087,2025-05-06,3,112.28,4.1,336.84
C00596,981.829.922-14,P1452,2026-05-26,1,272.44,3.8,272.44
C00144,960.013.389-14,P013,2025-03-31,2,49.9,3.6,99.8
C00029,238.849.696-92,P005,2025-03-22,1,229.9,4.3,229.9
C00955,324.609.539-68,P1967,2025-06-21,5,320.5,3.4,1602.5
C01681,174.101.194-97,P1731,2026-05-29,1,282.65,4.8,282.65
C00678,567.086.041-16,P0288,2025-10-16,1,305.54,3.2,305.54
C00128,095.701.543-73,P013,2025-08-02,2,49.9,4.1,99.8
C00457,960.013.389-14,P009,2025-10-30,3,119.9,4.5,359.7
C00999,145.057.661-36,P1703,2025-06-04,1,171.46,3.7,171.46
C00378,928.327.648-51,P014,2025-11-16,2,129.9,4.3,259.8
C01957,462.996.065-17,P0809,2026-05-04,4,258.81,3.4,1035.24
C01527,706.056.641-45,P0453,2025-12-28,1,152.65,3.7,152.65
C00690,921.581.897-97,P1735,2025-11-08,1,238.04,3.4,238.04
C01904,900.287.721-80,P1275,2025-01-02,1,292.99,5.0,292.99
C00651,670.241.038-76,P1379,2025-04-16,1,343.99,4.5,343.99
C00281,350.305.641-60,P005,2025-12-03,4,229.9,4.5,919.6
C01877,655.779.082-05,P1141,2026-02-07,1,165.87,4.6,165.87
C01920,599.302.020-21,P1881,2025-09-23,3,258.95,4.9,776.85
C00626,845.909.022-14,P1910,2025-02-06,4,143.01,5.0,572.04
C01190,477.695.874-09,P1722,2025-11-29,2,202.28,4.9,404.56
C00347,095.701.543-73,P010,2025-07-08,2,99.9,4.4,199.8
C01284,090.255.618-53,P1539,2025-02-05,4,106.21,4.0,424.84
C01381,651.207.049-64,P1083,2025-07-01,2,58.91,4.5,117.82
C01420,317.912.868-28,P1854,2025-08-24,3,157.31,4.2,471.93
C01138,021.923.785-99,P0020,2026-03-23,2,100.64,3.3,201.28
C01409,957.443.034-05,P1224,2025-06-16,1,168.68,3.4,168.68
C01111,767.735.925-69,P1022,2026-01-20,3,278.19,5.0,834.57
C01640,573.993.056-17,P1081,2026-06-28,2,372.72,4.0,745.44
C00360,310.341.316-56,P013,2025-10-20,1,49.9,3.6,49.9
C00967,058.366.834-84,P1953,2025-11-10,1,66.44,4.1,66.44
C00833,857.256.292-36,P0290,2025-01-31,4,56.82,3.4,227.28
C01067,374.160.898-08,P1922,2026-06-20,3,396.8,3.9,1190.4
C00285,395.376.724-09,P014,2025-03-07,2,129.9,4.7,259.8
C00648,841.484.601-71,P0988,2026-05-23,1,148.8,3.5,148.8
C01909,567.303.064-91,P1632,2025-03-21,3,249.81,4.6,749.43
C00211,532.871.012-69,P005,2025-04-08,4,229.9,5.0,919.6
C01271,631.224.179-36,P0698,2025-04-08,1,83.1,4.2,83.1
C01330,298.068.650-65,P0078,2026-06-15,2,189.55,3.7,379.1
C00950,276.365.564-56,P1047,2026-04-10,2,139.94,4.0,279.88
C00068,039.117.182-84,P004,2025-12-23,1,169.9,3.6,169.9
C00069,532.871.012-69,P004,2025-03-17,2,169.9,4.8,339.8
C00552,906.246.728-83,P0457,2025-06-10,2,389.06,3.9,778.12
C00206,238.849.696-92,P011,2025-12-23,4,249.9,4.5,999.6
C00189,350.305.641-60,P013,2025-04-28,2,49.9,3.5,99.8
C00321,083.863.794-99,P012,2025-08-23,1,299.9,4.7,299.9
C00382,627.048.281-05,P009,2025-08-22,1,119.9,4.2,119.9
C01677,072.587.339-65,P0379,2026-04-24,1,177.52,3.7,177.52
C01278,940.244.550-10,P0941,2026-06-27,1,91.64,2.9,91.64
C00061,350.305.641-60,P007,2025-10-08,3,139.9,4.3,419.7
C01257,234.266.980-13,P0197,2026-06-15,1,315.11,5.0,315.11
C00274,395.376.724-09,P010,2025-09-01,2,99.9,3.6,199.8
C00843,475.255.341-44,P1057,2025-10-30,2,63.83,4.4,127.66
C00077,475.255.341-44,P005,2025-08-14,1,229.9,4.6,229.9
C00181,480.184.514-27,P011,2025-05-11,2,249.9,4.1,499.8
C00266,627.048.281-05,P008,2025-10-16,3,219.9,4.1,659.7
C00867,686.334.141-71,P1609,2026-07-16,5,213.94,3.5,1069.7
C00927,337.389.877-38,P0581,2025-12-28,2,102.31,4.4,204.62
C00706,120.122.759-31,P1757,2026-06-22,1,307.01,5.0,307.01
C01241,434.369.709-64,P1428,2025-07-08,1,237.56,5.0,237.56
C01441,204.482.070-60,P1793,2026-02-18,1,83.55,3.8,83.55
C01458,050.922.216-15,P0632,2026-07-16,2,101.19,4.1,202.38
C01159,719.182.619-38,P1051,2025-08-11,1,210.67,3.0,210.67
C01092,882.493.534-63,P1890,2025-02-12,1,253.86,4.2,253.86
C00984,341.232.812-06,P0350,2025-02-26,1,343.01,3.8,343.01
C00476,095.701.543-73,P015,2025-10-27,2,89.9,4.0,179.8
C00974,253.666.777-42,P0153,2026-04-29,3,254.39,4.7,763.17
C00021,489.325.288-70,P002,2025-04-06,1,79.9,5.0,79.9
C01933,795.563.318-08,P0900,2026-01-18,2,301.95,4.2,603.9
C00741,014.188.421-50,P1624,2025-12-24,3,142.5,3.0,427.5
C01513,639.821.465-00,P1537,2025-11-06,2,305.68,4.0,611.36
C01914,492.424.375-22,P1861,2025-07-02,1,203.65,4.1,203.65
C00994,066.643.749-19,P1441,2025-06-26,2,278.06,4.4,556.12
C01724,147.379.965-13,P0181,2025-03-22,1,186.08,4.6,186.08
C00959,915.618.298-89,P0854,2025-01-20,2,176.66,4.8,353.32
C00265,310.341.316-56,P003,2025-11-05,1,149.9,4.6,149.9
C00053,395.376.724-09,P007,2025-11-07,5,139.9,5.0,699.5
C00272,278.248.963-15,P010,2025-09-17,1,99.9,3.5,99.9
C01886,267.146.283-23,P1321,2025-09-08,2,297.44,4.0,594.88
C00951,481.754.965-33,P1597,2026-07-28,1,331.04,4.7,331.04
C00639,413.908.088-40,P1079,2026-04-06,2,158.94,4.1,317.88
C00893,376.815.118-22,P1524,2025-12-18,1,183.82,4.9,183.82
C00512,254.729.284-00,P0040,2025-11-16,1,51.79,4.5,51.79
C01742,150.937.710-74,P0972,2025-06-22,3,115.42,4.3,346.26
C01999,942.141.052-14,P1931,2025-02-01,1,285.32,4.8,285.32
C00170,480.184.514-27,P001,2025-03-15,1,59.9,4.7,59.9
C01438,655.125.674-03,P1720,2026-05-27,3,64.05,4.2,192.15
C00672,534.332.491-64,P1743,2025-01-13,1,351.71,4.2,351.71
C00095,026.542.351-14,P010,2025-04-22,2,99.9,4.2,199.8
C01845,986.872.774-07,P0842,2026-01-28,2,208.2,4.2,416.4
C00124,627.048.281-05,P008,2025-06-24,1,219.9,4.3,219.9
C00412,039.117.182-84,P004,2025-10-01,2,169.9,4.0,339.8
C00052,026.542.351-14,P010,2025-08-11,1,99.9,4.1,99.9
C00943,354.033.173-50,P1869,2025-03-17,1,46.26,4.8,46.26
C01200,865.596.309-78,P0638,2026-05-07,1,340.99,5.0,340.99
C00642,424.936.312-00,P0094,2025-08-01,2,363.41,4.9,726.82
C00144,960.013.389-14,P013,2025-03-31,2,49.9,3.6,99.8
C00233,083.863.794-99,P007,2025-02-19,2,139.9,4.2,279.8
C01867,060.002.589-68,P0537,2025-10-16,1,326.94,3.6,326.94
C01612,654.610.339-70,P1894,2026-02-08,1,367.78,3.9,367.78
C01874,913.624.835-59,P0782,2026-08-23,2,277.67,3.5,555.34
C01062,788.614.057-54,P1856,2025-12-22,1,76.57,4.4,76.57
C01093,557.782.058-80,P1564,2025-12-06,4,140.09,3.5,560.36
C01572,724.825.135-61,P1641,2025-08-18,2,364.81,4.4,729.62
C01234,532.593.993-99,P1795,2025-12-30,1,100.56,4.4,100.56
C00873,353.693.785-33,P0372,2025-07-26,2,383.47,5.0,766.94
C00584,505.331.586-80,P1204,2026-08-28,1,85.85,3.9,85.85
C00972,731.584.776-61,P1322,2026-02-12,4,234.62,5.0,938.48
C00128,095.701.543-73,P013,2025-08-02,2,49.9,4.1,99.8
C00385,489.325.288-70,P014,2025-09-18,2,129.9,4.2,259.8
C01475,646.225.179-49,P1877,2025-08-20,3,302.53,3.6,907.59
C01737,210.202.758-98,P0570,2026-02-27,2,165.2,4.5,330.4
C00204,161.559.407-89,P001,2025-01-20,1,59.9,4.9,59.9
C00194,095.701.543-73,P015,2025-07-07,2,89.9,4.3,179.8
C00172,532.871.012-69,P011,2025-02-11,3,249.9,5.0,749.7
C01584,966.672.521-56,P0703,2026-01-23,2,148.8,4.3,297.6
C00623,947.950.740-46,P0791,2026-06-20,1,318.71,3.4,318.71
C00654,956.544.209-92,P0701,2025-02-07,2,145.0,5.0,290.0
C00025,395.376.724-09,P004,2025-05-16,1,169.9,3.9,169.9
C01946,390.409.074-71,P1967,2025-03-17,1,320.5,3.7,320.5
C00869,304.120.270-03,P0906,2025-04-17,1,246.42,3.6,246.42
C01595,706.734.996-69,P1469,2025-01-25,1,242.3,4.3,242.3
C01416,209.355.610-30,P0979,2026-01-07,2,358.11,5.0,716.22
C00284,083.863.794-99,P005,2025-10-14,1,229.9,5.0,229.9
C01603,673.162.526-42,P1478,2026-02-21,1,397.65,4.2,397.65
C01101,805.721.514-38,P1529,2025-08-22,1,102.01,4.3,102.01
C01209,050.506.138-41,P0209,2025-02-01,1,137.3,4.2,137.3
C00401,928.327.648-51,P005,2025-03-04,2,229.9,3.8,459.8
C01694,318.432.225-40,P0259,2026-08-24,2,105.25,4.4,210.5
C01864,597.779.014-70,P0217,2026-06-22,1,253.08,4.5,253.08
C00814,106.092.098-09,P0286,2025-06-25,1,248.02,4.1,248.02
C00185,350.305.641-60,P004,2025-07-16,3,169.9,4.4,509.7
C01698,661.016.831-84,P1122,2025-09-29,1,322.43,3.6,322.43
C01775,257.532.603-65,P1706,2026-05-28,2,65.15,3.1,130.3
C01013,344.857.142-33,P0351,2025-12-31,2,101.96,3.6,203.92
C01159,719.182.619-38,P1051,2025-08-11,1,210.67,3.0,210.67
C00447,475.255.341-44,P014,2025-01-02,3,129.9,4.8,389.7
C00135,480.184.514-27,P002,2025-12-18,1,79.9,4.1,79.9
C01889,540.641.769-01,P1419,2026-05-10,2,372.65,3.4,745.3
C00966,312.172.715-03,P0889,2026-04-10,1,244.52,4.2,244.52
C00550,782.079.799-17,P0338,2025-12-12,4,87.87,3.8,351.48
C01387,583.938.661-89,P0942,2026-08-20,2,186.25,3.9,372.5
C00053,395.376.724-09,P007,2025-11-07,5,139.9,5.0,699.5
C00160,278.248.963-15,P009,2025-03-11,3,119.9,4.2,359.7
C00486,278.248.963-15,P015,2025-09-05,2,89.9,3.6,179.8
C00902,302.992.280-45,P1688,2025-08-04,5,148.42,4.3,742.1
C00734,227.026.728-17,P1489,2025-02-26,1,338.86,5.0,338.86
C00375,269.166.978-57,P003,2025-05-16,2,149.9,4.6,299.8
C00703,033.620.275-04,P0257,2026-04-14,2,212.67,4.8,425.34
C00668,096.561.014-48,P0077,2026-01-27,1,148.35,4.8,148.35
C01050,331.537.795-20,P0738,2025-09-03,2,154.47,4.2,308.94
C01126,459.701.082-35,P1413,2025-05-27,1,123.7,5.0,123.7
C01767,459.011.079-26,P0396,2025-09-17,1,63.63,5.0,63.63
C01614,957.443.034-05,P0448,2026-08-08,3,356.46,5.0,1069.38
C00585,175.250.074-11,P1772,2025-12-22,3,241.09,3.0,723.27
C01806,397.191.260-51,P0930,2025-09-04,2,182.09,5.0,364.18
C01042,921.277.997-20,P1980,2025-05-20,1,312.37,5.0,312.37
C00376,532.871.012-69,P001,2025-10-19,2,59.9,4.1,119.8
C00681,617.817.032-72,P1115,2025-03-14,1,238.42,3.6,238.42
C01484,655.125.674-03,P1967,2025-11-15,3,320.5,3.7,961.5
C01644,702.070.160-46,P1352,2025-09-26,2,193.43,4.7,386.86
C00749,258.857.669-91,P0243,2026-02-02,2,90.28,5.0,180.56
C00316,238.849.696-92,P005,2025-01-09,1,229.9,4.8,229.9
C00384,278.248.963-15,P012,2025-06-03,2,299.9,4.9,599.8
C00208,278.248.963-15,P007,2025-05-24,1,139.9,3.7,139.9
C01398,212.899.151-05,P0694,2025-04-19,3,50.61,4.2,151.83
C01006,134.213.882-10,P1519,2026-07-01,2,350.72,4.2,701.44
C00903,817.932.302-18,P0117,2025-04-11,2,76.63,3.5,153.26
C01344,435.811.288-96,P0605,2025-09-21,2,354.74,4.3,709.48
C01658,350.313.650-99,P1865,2025-01-04,1,137.23,4.7,137.23
C01592,659.116.655-65,P1268,2025-03-22,3,266.41,2.9,799.23
C00275,960.013.389-14,P008,2025-02-22,3,219.9,5.0,659.7
C01180,869.996.988-05,P0825,2025-09-09,2,301.41,4.4,602.82
C01766,989.413.435-18,P0957,2025-12-30,1,250.31,5.0,250.31
C01548,894.184.336-72,P1512,2025-09-22,2,116.81,4.1,233.62
C00659,567.983.631-99,P0510,2025-03-02,1,350.4,4.4,350.4
C00786,033.542.168-75,P0642,2025-11-05,3,339.04,4.7,1017.12
C01781,657.569.245-15,P0310,2026-06-26,2,341.69,4.6,683.38
C00066,475.255.341-44,P013,2025-04-12,1,49.9,3.2,49.9
C01051,650.254.472-08,P1778,2026-04-22,1,50.22,5.0,50.22
C00233,083.863.794-99,P007,2025-02-19,2,139.9,4.2,279.8
C01790,434.369.709-64,P1220,2026-02-16,1,159.26,4.1,159.26
C00078,395.376.724-09,P015,2025-10-04,1,89.9,4.4,89.9
C00047,475.255.341-44,P004,2025-08-24,1,169.9,4.5,169.9
C00658,972.896.230-45,P0774,2025-10-16,1,369.43,4.0,369.43
C00401,928.327.648-51,P005,2025-03-04,2,229.9,3.8,459.8
C00991,712.961.803-52,P1138,2025-06-30,1,244.08,4.8,244.08
C00600,481.386.667-06,P0162,2025-03-31,2,291.29,4.4,582.58
C00713,921.581.897-97,P1896,2025-03-31,1,212.62,4.2,212.62
C01130,534.332.491-64,P1250,2026-01-19,2,40.64,4.9,81.28
C01122,916.503.440-66,P0664,2026-07-31,2,161.91,3.6,323.82
C01870,610.277.697-64,P0482,2025-05-08,1,230.74,3.7,230.74
C00962,093.141.818-63,P0741,2026-04-26,1,284.58,3.8,284.58
C01129,026.086.982-12,P0808,2025-03-10,1,277.53,3.7,277.53
C01356,047.541.212-52,P1189,2026-03-18,1,234.84,4.0,234.84
C00349,627.048.281-05,P009,2025-07-30,3,119.9,4.1,359.7
C01334,500.902.559-09,P1975,2025-01-31,3,348.88,4.1,1046.64
C01724,147.379.965-13,P0181,2025-03-22,1,186.08,4.6,186.08
C00637,342.583.230-12,P0419,2025-03-23,1,294.18,5.0,294.18
C00357,816.184.959-50,P010,2025-10-25,1,99.9,3.8,99.9
C00693,617.357.438-10,P0161,2025-03-13,1,288.54,4.7,288.54
C00551,108.046.619-36,P1852,2025-11-11,2,211.21,4.2,422.42
C01171,555.165.176-21,P1693,2025-12-22,2,251.38,4.7,502.76
C01728,157.676.472-91,P1927,2025-01-03,1,76.97,3.9,76.97
C01193,566.246.287-90,P1783,2025-04-28,1,386.56,4.4,386.56
C00252,310.341.316-56,P013,2025-03-12,3,49.9,4.0,149.7
C00630,642.152.265-38,P1464,2026-07-22,1,102.85,4.9,102.85
C01379,235.558.099-54,P1643,2025-06-19,4,301.79,3.1,1207.16
C00661,602.206.953-00,P1267,2025-01-19,1,284.61,5.0,284.61
C01173,473.597.746-59,P0464,2025-08-02,3,48.25,3.3,144.75
C01389,836.381.643-49,P0238,2025-09-01,1,306.67,3.8,306.67
C00659,567.983.631-99,P0510,2025-03-02,1,350.4,4.4,350.4
C01295,130.753.841-00,P0896,2025-08-20,1,373.08,4.2,373.08
C00797,497.567.922-13,P1955,2026-04-25,4,125.96,4.4,503.84
C00271,960.013.389-14,P006,2025-05-27,1,189.9,5.0,189.9
C00745,472.727.423-05,P0561,2025-05-08,1,378.79,5.0,378.79
C00883,348.389.359-86,P1808,2026-01-10,1,366.29,2.9,366.29
C00005,960.013.389-14,P004,2025-02-04,4,169.9,4.2,679.6
C01786,427.086.688-89,P1961,2026-05-31,3,135.01,4.5,405.03
C01056,166.123.740-12,P1656,2025-03-11,3,292.0,4.1,876.0
C00073,095.701.543-73,P010,2025-06-12,4,99.9,4.7,399.6
C01736,009.751.971-50,P0381,2026-05-08,1,101.36,5.0,101.36
C01711,087.612.385-03,P1819,2026-03-22,1,320.21,4.6,320.21
C00025,395.376.724-09,P004,2025-05-16,1,169.9,3.9,169.9
C00327,627.048.281-05,P006,2025-09-23,1,189.9,5.0,189.9
C00728,699.577.738-79,P1262,2025-03-30,1,296.04,4.3,296.04
C01015,100.996.881-58,P0895,2026-01-18,1,184.55,4.7,184.55
C01452,544.948.126-84,P1015,2025-10-28,2,256.53,3.9,513.06
C00849,121.461.476-01,P0665,2025-07-17,3,102.68,3.6,308.04
C01224,325.122.572-31,P1634,2025-02-26,1,244.63,3.8,244.63
C00021,489.325.288-70,P002,2025-04-06,1,79.9,5.0,79.9
C01318,333.447.626-05,P0262,2025-01-13,2,224.18,5.0,448.36
C01831,278.532.426-97,P1983,2025-09-02,2,84.25,4.3,168.5
C01053,875.003.691-23,P1983,2025-02-05,1,84.25,3.7,84.25
C00910,184.723.046-63,P1492,2026-02-07,1,181.11,5.0,181.11
C00595,825.952.694-88,P0669,2026-05-15,3,119.87,4.5,359.61
